Date,Portfolio_Value,Bank,Month,Equity,momentum,ValueMomentum,VM
2015-07-27,14923.99,0.0,Jul 2015,14923.99,16240.963158571858,31164.953158571858,1.298539714940494
2015-07-28,15069.82,0.0,Jul 2015,15069.82,16281.631131506952,31351.451131506954,1.3063104638127898
2015-07-29,15105.88,0.0,Jul 2015,15105.88,16326.265396643154,31432.14539664315,1.3096727248601312
2015-07-30,15243.51,0.0,Jul 2015,15243.51,16520.45282943434,31763.962829434342,1.323498451226431
2015-07-31,15265.77,0.0,Jul 2015,15265.77,16679.01382333688,31944.783823336882,1.3310326593057034
2015-08-03,15340.31,0.0,Aug 2015,15340.31,16773.169405377805,32113.479405377802,1.3380616418907418
2015-08-04,16974.33,0.0,Aug 2015,16974.33,17112.885654870526,34087.215654870524,1.4203006522862718
2015-08-05,17425.94,0.0,Aug 2015,17425.94,17156.823632632473,34582.76363263247,1.4409484846930196
2015-08-06,17213.46,0.0,Aug 2015,17213.46,17215.21793298731,34428.67793298731,1.4345282472078045
2015-08-07,17154.2,0.0,Aug 2015,17154.2,17329.838434282065,34484.03843428206,1.4368349347617526
2015-08-10,17284.72,0.0,Aug 2015,17284.72,17363.012214134324,34647.732214134325,1.4436555089222636
2015-08-11,17264.28,0.0,Aug 2015,17264.28,17184.628263164628,34448.90826316463,1.4353711776318596
2015-08-12,16907.01,0.0,Aug 2015,16907.01,16719.487130105965,33626.49713010596,1.4011040470877485
2015-08-13,17058.74,0.0,Aug 2015,17058.74,16712.83087481716,33771.57087481716,1.407148786450715
2015-08-14,17137.78,0.0,Aug 2015,17137.78,16892.216193123015,34029.996193123014,1.4179165080467921
2015-08-17,17233.65,0.0,Aug 2015,17233.65,17040.929600516993,34274.579600517,1.4281074833548748
2015-08-18,17249.63,0.0,Aug 2015,17249.63,17217.7164582246,34467.3464582246,1.4361394357593584
2015-08-19,17284.96,0.0,Aug 2015,17284.96,17263.53735084578,34548.49735084578,1.4395207229519074
2015-08-20,16902.22,0.0,Aug 2015,16902.22,16858.229937050648,33760.44993705065,1.4066854140437772
2015-08-21,16982.12,0.0,Aug 2015,16982.12,16836.218489426185,33818.33848942618,1.4090974370594243
2015-08-24,15602.79,0.0,Aug 2015,15602.79,15411.061980896087,31013.85198089609,1.292243832537337
2015-08-25,15855.79,0.0,Aug 2015,15855.79,15716.601686697782,31572.39168669778,1.3155163202790743
2015-08-26,15782.38,0.0,Aug 2015,15782.38,15707.061922046349,31489.441922046346,1.3120600800852644
2015-08-27,16144.21,0.0,Aug 2015,16144.21,16092.0715052275,32236.2815052275,1.3431783960511459
2015-08-28,16130.12,0.0,Aug 2015,16130.12,16167.128048412733,32297.248048412734,1.3457186686838638
2015-08-31,16297.07,0.0,Aug 2015,16297.07,16204.482828809181,32501.55282880918,1.3542313678670492
2015-09-01,16136.38,0.0,Sep 2015,16136.38,15911.2230036611,32047.603003661097,1.3353167918192124
2015-09-02,16125.93,0.0,Sep 2015,16125.93,15852.760258465178,31978.690258465176,1.332445427436049
2015-09-03,16355.08,0.0,Sep 2015,16355.08,16162.341959419002,32517.421959419,1.3548925816424584
2015-09-04,15966.06,0.0,Sep 2015,15966.06,15856.70498590667,31822.76498590667,1.3259485410794445
2015-09-07,15700.72,0.0,Sep 2015,15700.72,15742.845366826848,31443.56536682685,1.3101485569511186
2015-09-08,15723.39,0.0,Sep 2015,15723.39,15760.686191681336,31484.076191681335,1.3118365079867222
2015-09-09,15822.76,0.0,Sep 2015,15822.76,16024.286523590437,31847.046523590438,1.3269602718162683
2015-09-10,15787.15,0.0,Sep 2015,15787.15,16208.80085445982,31995.95085445982,1.333164618935826
2015-09-11,15967.41,0.0,Sep 2015,15967.41,16261.389024259654,32228.799024259653,1.3428666260108189
2015-09-14,16026.99,0.0,Sep 2015,16026.99,16398.5268302487,32425.5168302487,1.3510632012603625
2015-09-15,16113.83,0.0,Sep 2015,16113.83,16398.162617694095,32511.992617694093,1.3546663590705872
2015-09-16,15992.08,0.0,Sep 2015,15992.08,16477.528655524246,32469.608655524244,1.3529003606468435
2015-09-18,15883.78,0.0,Sep 2015,15883.78,16577.51883838737,32461.298838387367,1.3525541182661402
2015-09-21,15963.28,0.0,Sep 2015,15963.28,16777.3255942159,32740.6055942159,1.364191899758996
2015-09-22,15837.64,0.0,Sep 2015,15837.64,16639.553134996168,32477.193134996167,1.3532163806248403
2015-09-23,15858.73,0.0,Sep 2015,15858.73,16642.683869935725,32501.413869935725,1.3542255779139885
2015-09-24,15934.88,0.0,Sep 2015,15934.88,16926.61763403056,32861.49763403056,1.3692290680846066
2015-09-28,15967.35,0.0,Sep 2015,15967.35,16977.940567563444,32945.29056756345,1.3727204403151436
2015-09-29,15883.37,0.0,Sep 2015,15883.37,17287.0379334558,33170.4079334558,1.3821003305606583
2015-09-30,16363.63,0.0,Sep 2015,16363.63,17597.89407772803,33961.52407772803,1.4150635032386678
2015-10-01,16427.26,0.0,Oct 2015,16427.26,17545.41205630007,33972.67205630007,1.4155280023458363
2015-10-05,16636.52,0.0,Oct 2015,16636.52,17878.78821977883,34515.30821977883,1.4381378424907847
2015-10-06,16636.35,0.0,Oct 2015,16636.35,17991.229175673783,34627.57917567378,1.4428157989864077
2015-10-07,16507.05,0.0,Oct 2015,16507.05,17870.938895439696,34377.988895439696,1.432416203976654
2015-10-08,16452.76,0.0,Oct 2015,16452.76,17716.029091734155,34168.78909173416,1.4236995454889232
2015-10-09,16452.26,0.0,Oct 2015,16452.26,17669.534985094488,34121.794985094486,1.4217414577122702
2015-10-12,16850.48,0.0,Oct 2015,16850.48,17620.68094262699,34471.160942626986,1.4362983726094578
2015-10-13,16825.18,0.0,Oct 2015,16825.18,17613.45834976765,34438.63834976765,1.4349432645736522
2015-10-14,16838.36,0.0,Oct 2015,16838.36,17611.271115456955,34449.631115456956,1.4354012964773732
2015-10-15,16923.04,0.0,Oct 2015,16923.04,17726.025896779134,34649.06589677914,1.443711079032464
2015-10-16,17114.97,0.0,Oct 2015,17114.97,17795.910559218264,34910.88055921826,1.454620023300761
2015-10-19,17375.87,0.0,Oct 2015,17375.87,17851.106976518862,35226.97697651886,1.4677907073549525
2015-10-20,17341.41,0.0,Oct 2015,17341.41,18060.166687929966,35401.57668792996,1.475065695330415
2015-10-21,17272.14,0.0,Oct 2015,17272.14,18074.511846093556,35346.651846093555,1.4727771602538982
2015-10-23,17152.44,0.0,Oct 2015,17152.44,17941.579604899875,35094.01960489988,1.4622508168708281
2015-10-26,17066.08,0.0,Oct 2015,17066.08,17934.150849052512,35000.23084905252,1.458342952043855
2015-10-27,17047.25,0.0,Oct 2015,17047.25,17984.686535232697,35031.9365352327,1.4596640223013626
2015-10-28,17106.24,0.0,Oct 2015,17106.24,17958.17469168396,35064.41469168396,1.461017278820165
2015-10-29,17153.56,0.0,Oct 2015,17153.56,17849.322245762407,35002.882245762405,1.4584534269067668
2015-10-30,16972.26,0.0,Oct 2015,16972.26,17737.44965118384,34709.70965118384,1.44623790213266
2015-11-02,16896.84,0.0,Nov 2015,16896.84,17686.246229527525,34583.08622952753,1.4409619262303137
2015-11-03,17044.72,0.0,Nov 2015,17044.72,17950.07273823241,34994.79273823241,1.4581163640930173
2015-11-04,16992.1,0.0,Nov 2015,16992.1,18039.36221997637,35031.46221997637,1.459644259165682
2015-11-05,16701.17,0.0,Nov 2015,16701.17,17726.806254852345,34427.97625485234,1.4344990106188475
2015-11-06,16545.84,0.0,Nov 2015,16545.84,17641.99991848636,34187.83991848636,1.4244933299369316
2015-11-09,16515.52,0.0,Nov 2015,16515.52,17841.66371337961,34357.18371337961,1.431549321390817
2015-11-10,16471.98,0.0,Nov 2015,16471.98,17635.410635922934,34107.39063592293,1.4211412764967888
2015-11-11,16471.98,0.0,Nov 2015,16471.98,17635.410635922934,34107.39063592293,1.4211412764967888
2015-11-13,16402.37,0.0,Nov 2015,16402.37,17658.36986073884,34060.73986073884,1.4191974941974517
2015-11-16,16323.05,0.0,Nov 2015,16323.05,17826.83025650563,34149.880256505625,1.422911677354401
2015-11-17,16758.14,0.0,Nov 2015,16758.14,17865.18790172986,34623.32790172986,1.4426386625720775
2015-11-18,16645.89,0.0,Nov 2015,16645.89,17728.66413145172,34374.55413145172,1.4322730888104882
2015-11-19,16767.84,0.0,Nov 2015,16767.84,17966.57803848645,34734.418038486445,1.4472674182702685
2015-11-20,16855.19,0.0,Nov 2015,16855.19,18161.037716075047,35016.227716075045,1.4590094881697935
2015-11-23,16925.7,0.0,Nov 2015,16925.7,18372.879444527938,35298.57944452794,1.4707741435219974
2015-11-24,16941.85,0.0,Nov 2015,16941.85,18368.45385414219,35310.303854142185,1.4712626605892576
2015-11-26,16797.25,0.0,Nov 2015,16797.25,18362.54219017319,35159.79219017319,1.4649913412572162
2015-11-27,16777.9,0.0,Nov 2015,16777.9,18397.2674313129,35175.167431312904,1.4656319763047043
2015-11-30,16783.24,0.0,Nov 2015,16783.24,18379.11766022439,35162.35766022439,1.465098235842683
2015-12-01,16741.28,0.0,Dec 2015,16741.28,18481.932572375095,35223.212572375094,1.4676338571822956
2015-12-02,16762.8,0.0,Dec 2015,16762.8,18499.02771572445,35261.827715724445,1.4692428214885185
2015-12-03,16674.54,0.0,Dec 2015,16674.54,18351.78082605575,35026.32082605575,1.4594300344189897
2015-12-04,16609.71,0.0,Dec 2015,16609.71,18252.37797243402,34862.08797243402,1.4525869988514175
2015-12-07,16355.45,0.0,Dec 2015,16355.45,18385.736529951213,34741.186529951214,1.4475494387479673
2015-12-08,16096.26,0.0,Dec 2015,16096.26,18284.82263238072,34381.08263238072,1.43254510968253
2015-12-09,15939.72,0.0,Dec 2015,15939.72,18029.192245726044,33968.912245726046,1.4153713435719186
2015-12-10,16093.79,0.0,Dec 2015,16093.79,18212.614573610477,34306.404573610474,1.4294335239004365
2015-12-11,16044.98,0.0,Dec 2015,16044.98,18145.28344637136,34190.26344637136,1.4245943102654735
2015-12-14,16098.56,0.0,Dec 2015,16098.56,18118.73068092176,34217.29068092176,1.4257204450384067
2015-12-15,16314.83,0.0,Dec 2015,16314.83,18404.53769635967,34719.367696359666,1.4466403206816527
2015-12-16,16313.25,0.0,Dec 2015,16313.25,18405.250953739935,34718.50095373993,1.4466042064058304
2015-12-17,16628.67,0.0,Dec 2015,16628.67,18768.890663684102,35397.5606636841,1.4748983609868374
2015-12-18,16533.63,0.0,Dec 2015,16533.63,18924.913809751793,35458.54380975179,1.4774393254063247
2015-12-21,16604.52,0.0,Dec 2015,16604.52,18965.67853069774,35570.198530697744,1.4820916054457394
2015-12-22,16577.48,0.0,Dec 2015,16577.48,18997.313904084378,35574.79390408438,1.482283079336849
2015-12-23,16798.02,0.0,Dec 2015,16798.02,19190.30574970544,35988.325749705444,1.4995135729043936
2015-12-24,16890.31,0.0,Dec 2015,16890.31,19247.238766094702,36137.548766094704,1.5057311985872792
2015-12-28,17250.43,0.0,Dec 2015,17250.43,19353.352397377366,36603.78239737736,1.5251575998907234
2015-12-29,17104.9,0.0,Dec 2015,17104.9,19340.186919097334,36445.08691909733,1.5185452882957222
2015-12-30,16962.9,0.0,Dec 2015,16962.9,19285.813636126593,36248.713636126595,1.5103630681719415
2015-12-31,17037.35,0.0,Dec 2015,17037.35,19342.57272990183,36379.922729901824,1.5158301137459094
2016-01-01,17113.36,0.0,Jan 2016,17113.36,19505.87483107582,36619.234831075824,1.525801451294826
2016-01-04,16896.89,0.0,Jan 2016,16896.89,19288.49405725875,36185.38405725875,1.5077243357191146
2016-01-05,16820.42,0.0,Jan 2016,16820.42,19381.562466091993,36201.98246609199,1.5084159360871663
2016-01-06,16836.76,0.0,Jan 2016,16836.76,19324.68705934826,36161.447059348255,1.5067269608061773
2016-01-07,16630.54,0.0,Jan 2016,16630.54,18893.142815348223,35523.68281534822,1.480153450639509
2016-01-08,16921.25,0.0,Jan 2016,16921.25,19182.408379753873,36103.65837975388,1.5043190991564115
2016-01-11,16876.8,0.0,Jan 2016,16876.8,19139.92648220149,36016.726482201484,1.500696936758395
2016-01-12,16825.52,0.0,Jan 2016,16825.52,18996.030445157136,35821.55044515713,1.4925646018815473
2016-01-13,16476.16,0.0,Jan 2016,16476.16,18629.17173265507,35105.331732655075,1.462722155527295
2016-01-14,16368.19,0.0,Jan 2016,16368.19,18412.136377199633,34780.326377199635,1.4491802657166515
2016-01-15,16031.93,0.0,Jan 2016,16031.93,18118.457006133383,34150.38700613339,1.4229327919222245
2016-01-18,15548.89,0.0,Jan 2016,15548.89,17128.323409714674,32677.213409714674,1.3615505587381114
2016-01-19,15606.57,0.0,Jan 2016,15606.57,17365.01579307806,32971.58579307806,1.373816074711586
2016-01-20,15132.18,0.0,Jan 2016,15132.18,17180.59695849265,32312.77695849265,1.3463657066038603
2016-01-21,15371.34,0.0,Jan 2016,15371.34,17307.916008531403,32679.256008531403,1.361635667022142
2016-01-22,15835.21,0.0,Jan 2016,15835.21,17940.832911795707,33776.04291179571,1.4073351213248213
2016-01-25,15936.72,0.0,Jan 2016,15936.72,18060.696520000878,33997.41652000088,1.4165590216667032
2016-01-27,15915.47,0.0,Jan 2016,15915.47,18242.67338304959,34158.14338304959,1.4232559742937327
2016-01-28,15811.28,0.0,Jan 2016,15811.28,18192.511374447,34003.791374447,1.4168246406019582
2016-01-29,15978.27,0.0,Jan 2016,15978.27,18383.180658938567,34361.45065893857,1.4317271107891072
2016-02-01,15796.14,0.0,Feb 2016,15796.14,18500.188447455657,34296.32844745566,1.4290136853106523
2016-02-02,15575.36,0.0,Feb 2016,15575.36,18250.68527861279,33826.045278612786,1.4094185532755328
2016-02-03,15616.55,0.0,Feb 2016,15616.55,18276.780331444348,33893.33033144435,1.4122220971435144
2016-02-04,15499.9,0.0,Feb 2016,15499.9,18300.534778338355,33800.43477833836,1.4083514490974316
2016-02-05,15699.19,0.0,Feb 2016,15699.19,18756.945097849115,34456.13509784912,1.4356722957437131
2016-02-08,15895.99,0.0,Feb 2016,15895.99,18723.540160669847,34619.53016066985,1.4424804233612436
2016-02-09,15668.88,0.0,Feb 2016,15668.88,18542.376950663336,34211.25695066334,1.4254690396109724
2016-02-10,15507.58,0.0,Feb 2016,15507.58,18321.61312099507,33829.19312099507,1.4095497133747945
2016-02-11,15147.81,0.0,Feb 2016,15147.81,17420.23259346632,32568.04259346632,1.3570017747277634
2016-02-12,14831.49,0.0,Feb 2016,14831.49,16992.611754450707,31824.101754450705,1.3260042397687795
2016-02-15,15159.71,0.0,Feb 2016,15159.71,17673.860592700352,32833.57059270035,1.3680654413625146
2016-02-16,14811.78,0.0,Feb 2016,14811.78,17289.347731299888,32101.127731299886,1.337546988804162
2016-02-17,15091.29,0.0,Feb 2016,15091.29,17375.35771466737,32466.64771466737,1.3527769881111404
2016-02-18,15085.18,0.0,Feb 2016,15085.18,17465.40593785447,32550.58593785447,1.3562744140772696
2016-02-19,14969.98,0.0,Feb 2016,14969.98,17385.676568665087,32355.656568665087,1.3481523570277119
2016-02-22,15099.92,0.0,Feb 2016,15099.92,17434.87623538308,32534.79623538308,1.3556165098076283
2016-02-23,14900.35,0.0,Feb 2016,14900.35,17144.343160147564,32044.693160147566,1.335195548339482
2016-02-24,14660.79,0.0,Feb 2016,14660.79,17052.645747062295,31713.435747062296,1.3213931561275958
2016-02-25,14384.62,0.0,Feb 2016,14384.62,17017.482701632685,31402.102701632684,1.3084209459013618
2016-02-26,14526.53,0.0,Feb 2016,14526.53,17080.815241275654,31607.345241275652,1.3169727183864854
2016-02-29,14549.75,0.0,Feb 2016,14549.75,17117.759335200484,31667.509335200484,1.3194795556333536
2016-03-01,15001.42,0.0,Mar 2016,15001.42,17679.421760392375,32680.841760392374,1.361701740016349
2016-03-02,15295.55,0.0,Mar 2016,15295.55,18134.922408756025,33430.472408756024,1.3929363503648344
2016-03-03,15332.55,0.0,Mar 2016,15332.55,18241.877221872244,33574.42722187225,1.3989344675780102
2016-03-04,15350.35,0.0,Mar 2016,15350.35,18392.474014735064,33742.824014735066,1.405951000613961
2016-03-08,15341.31,0.0,Mar 2016,15341.31,18418.69602682617,33760.006026826166,1.4066669177844235
2016-03-09,15441.36,0.0,Mar 2016,15441.36,18419.555587674247,33860.915587674244,1.4108714828197602
2016-03-10,15448.56,0.0,Mar 2016,15448.56,18407.339486677363,33855.899486677365,1.410662478611557
2016-03-11,15478.09,0.0,Mar 2016,15478.09,18469.43023815258,33947.52023815258,1.4144800099230241
2016-03-14,15400.84,0.0,Mar 2016,15400.84,18691.79138511676,34092.631385116765,1.4205263077131987
2016-03-15,15203.03,0.0,Mar 2016,15203.03,18649.755388510734,33852.78538851073,1.4105327245212804
2016-03-16,15208.31,0.0,Mar 2016,15208.31,18645.096272004765,33853.406272004766,1.4105585946668653
2016-03-17,15236.64,0.0,Mar 2016,15236.64,18612.530905179297,33849.1709051793,1.4103821210491376
2016-03-18,15425.55,0.0,Mar 2016,15425.55,18612.093040192864,34037.64304019287,1.4182351266747029
2016-03-21,15436.61,0.0,Mar 2016,15436.61,18689.861329740386,34126.47132974039,1.4219363054058494
2016-03-22,15672.0,0.0,Mar 2016,15672.0,18602.373750172952,34274.37375017295,1.4280989062572063
2016-03-23,15640.74,0.0,Mar 2016,15640.74,18767.640201063343,34408.380201063344,1.4336825083776394
2016-03-28,15569.37,0.0,Mar 2016,15569.37,18634.96088787698,34204.33088787698,1.425180453661541
2016-03-29,15648.89,0.0,Mar 2016,15648.89,19029.885476901178,34678.77547690118,1.444948978204216
2016-03-30,15868.28,0.0,Mar 2016,15868.28,19455.049862415886,35323.329862415885,1.4718054109339953
2016-03-31,16060.79,0.0,Mar 2016,16060.79,19540.07947748507,35600.869477485074,1.483369561561878
2016-04-01,16003.66,0.0,Apr 2016,16003.66,19669.787406753632,35673.447406753636,1.4863936419480681
2016-04-04,16007.41,0.0,Apr 2016,16007.41,19753.09667890775,35760.506678907754,1.4900211116211564
2016-04-05,16061.74,0.0,Apr 2016,16061.74,19404.561871946717,35466.301871946715,1.4777625779977799
2016-04-06,16129.87,0.0,Apr 2016,16129.87,19686.555958047906,35816.425958047905,1.4923510815853294
2016-04-07,16084.38,0.0,Apr 2016,16084.38,19717.71261143812,35802.09261143812,1.4917538588099217
2016-04-08,16388.3,0.0,Apr 2016,16388.3,19867.682942464482,36255.982942464485,1.5106659559360203
2016-04-11,16380.41,0.0,Apr 2016,16380.41,20018.03243586529,36398.44243586529,1.5166017681610537
2016-04-12,16567.12,0.0,Apr 2016,16567.12,20390.90912723858,36958.02912723858,1.5399178803016076
2016-04-13,16798.77,0.0,Apr 2016,16798.77,20767.46705446955,37566.23705446955,1.5652598772695647
2016-04-18,16712.69,0.0,Apr 2016,16712.69,20719.80692417036,37432.49692417036,1.5596873718404316
2016-04-20,16816.82,0.0,Apr 2016,16816.82,20702.614957315196,37519.4349573152,1.5633097898881334
2016-04-21,16865.46,0.0,Apr 2016,16865.46,20422.879886786694,37288.33988678669,1.5536808286161121
2016-04-22,16764.69,0.0,Apr 2016,16764.69,20411.554486657515,37176.24448665751,1.549010186944063
2016-04-25,16474.95,0.0,Apr 2016,16474.95,20224.842727655865,36699.79272765586,1.5291580303189942
2016-04-26,16744.89,0.0,Apr 2016,16744.89,20374.413091000486,37119.30309100049,1.546637628791687
2016-04-27,16712.88,0.0,Apr 2016,16712.88,20464.02074970603,37176.90074970603,1.5490375312377513
2016-04-28,16616.56,0.0,Apr 2016,16616.56,20341.551883829346,36958.11188382935,1.5399213284928894
2016-04-29,16533.86,0.0,Apr 2016,16533.86,20290.102620597507,36823.96262059751,1.5343317758582296
2016-05-02,16785.94,0.0,May 2016,16785.94,20552.360227869915,37338.30022786991,1.5557625094945797
2016-05-03,16745.15,0.0,May 2016,16745.15,20574.692731427247,37319.84273142725,1.554993447142802
2016-05-04,16696.65,0.0,May 2016,16696.65,20387.389896998928,37084.03989699893,1.5451683290416223
