Date,NIFTY 50,NIFTY MIDCAP150 QUALITY 50,NIFTY FINANCIAL SERVICES,NIFTY MIDSMALL INDIA CONSUMPTION,NIFTY INFRASTRUCTURE,NIFTY MIDSMALL IT & TELECOM,NIFTY MNC,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY QUALITY LOW-VOLATILITY 30,NIFTY100 ESG SECTOR LEADERS,NIFTY METAL,NIFTY REALTY,NIFTY MIDCAP 150,NIFTY MIDSMALL HEALTHCARE,NIFTY100 LOW VOLATILITY 30,NIFTY LOW VOLATILITY 50,NIFTY CONSUMER DURABLES,NIFTY CPSE,NIFTY HIGH BETA 50,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY GROWTH SECTORS 15,NIFTY TATA GROUP,NIFTY FMCG,NIFTY TRANSPORTATION & LOGISTICS,NIFTY PSU BANK,NIFTY200 ALPHA 30,NIFTY SME EMERGE,NIFTY100 ENHANCED ESG,NIFTY100 LIQUID 15,NIFTY100 ESG,NIFTY SMALLCAP 100,NIFTY PSE,NIFTY NEXT 50,NIFTY PRIVATE BANK,NIFTY CORE HOUSING,NIFTY MIDCAP LIQUID 15,NIFTY50 SHARIAH,NIFTY MIDCAP150 MOMENTUM 50,NIFTY REITS & INVITS,NIFTY SMALLCAP250 QUALITY 50,NIFTY INDIA DEFENCE,NIFTY100 QUALITY 30,NIFTY 200,NIFTY ENERGY,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MEDIA,NIFTY INDIA DIGITAL,NIFTY FINANCIAL SERVICES 25/50,NIFTY INDIA CONSUMPTION,NIFTY50 VALUE 20,NIFTY MOBILITY,NIFTY TATA GROUP 25% CAP,NIFTY SHARIAH 25,NIFTY100 ALPHA 30,NIFTY MIDCAP SELECT,NIFTY50 EQUAL WEIGHT,NIFTY200 MOMENTUM 30,NIFTY OIL & GAS,NIFTY NON-CYCLICAL CONSUMER,NIFTY MICROCAP 250,NIFTY COMMODITIES,NIFTY AUTO,NIFTY PHARMA,NIFTY SMALLCAP 50,NIFTY100 EQUAL WEIGHT,NIFTY MAHINDRA GROUP,NIFTY IT,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY HOUSING,NIFTY500 VALUE 50,NIFTY HEALTHCARE INDEX,NIFTY MIDCAP 50,NIFTY SMALLCAP 250,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY SERVICES SECTOR,NIFTY 100,NIFTY MIDCAP 100,NIFTY ALPHA 50,NIFTY INDIA MANUFACTURING,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY500 MULTICAP 50:25:25,NIFTY200 QUALITY 30,NIFTY BANK,NIFTY TOTAL MARKET,NIFTY500 SHARIAH,NIFTY ADITYA BIRLA GROUP
2013-01-18,6064.4,3550.0,5153.1,2647.59,2597.1,1012.11,5675.7,3203.4,3746.4,,2825.1,310.15,2675.4,3454.06,4191.0,4664.0,4857.46,2108.9,1726.6,3835.5,2926.1,2997.0,14818.0,3335.03,3819.4,2384.16,,1057.4,2833.8,1053.5,3783.6,3170.5,12437.4,5990.5,3598.27,2344.2,1302.4,4094.24,,2829.51,,1325.8,3094.6,8711.3,4456.83,1790.4,1869.34,5239.3,2321.5,2739.4,3028.57,2875.4,2003.9,2747.53,1735.89,7831.1,,2748.47,2896.77,1861.8,2595.1,4778.2,5960.7,2091.27,7313.1,5874.6,6798.7,2676.5,2734.39,4844.0,2815.6,2756.9,3257.3,2412.6,2694.2,4940.0,7427.9,5988.0,8591.3,4816.0,2722.3,3694.4,1780.6,2868.1,4307.2,12680.0,2667.83,1386.9,2459.1
2013-01-21,6082.3,3537.1,5139.6,2639.29,2636.8,1013.11,5715.5,3200.5,3749.1,,2818.3,305.35,2673.2,3438.91,4192.5,4662.5,4855.96,2109.5,1739.4,3832.1,2931.1,2966.3,14992.0,3340.94,3817.2,2386.48,,1059.9,2845.4,1056.1,3800.5,3174.0,12466.65,5966.7,3585.23,2360.6,1309.3,4085.17,,2831.45,,1330.4,3103.1,8798.0,4440.15,1793.3,1884.91,5237.9,2338.6,2755.6,3044.67,2856.6,2011.9,2753.92,1738.39,7851.5,,2770.07,2919.92,1860.65,2606.2,4765.1,5940.9,2092.51,7336.9,5836.2,6789.4,2675.46,2737.56,4856.0,2819.59,2772.9,3245.5,2428.3,2695.6,4939.58,7419.6,6005.1,8601.1,4853.2,2728.86,3693.5,1781.1,2872.4,4305.5,12651.0,2674.27,1391.6,2480.3
2013-01-22,6048.5,3509.4,5111.5,2605.02,2614.3,1002.01,5624.8,3184.2,3732.8,,2793.7,299.0,2648.6,3399.01,4174.3,4651.0,4783.16,2074.0,1709.3,3823.7,2910.9,2932.1,14802.0,3326.09,3756.8,2371.33,,1053.1,2815.1,1049.3,3760.1,3146.6,12339.65,5966.2,3586.8,2310.0,1303.0,4052.29,,2813.34,,1321.6,3082.0,8756.2,4399.97,1785.3,1863.21,5192.1,2323.6,2737.1,3018.32,2821.1,1999.7,2741.82,1714.47,7801.9,,2742.14,2896.42,1847.16,2593.1,4739.3,5926.2,2060.76,7274.7,5784.3,6739.6,2650.21,2716.43,4822.3,2809.22,2712.9,3230.3,2395.2,2668.8,4889.7,7373.6,5967.5,8504.7,4815.4,2712.53,3680.4,1764.8,2848.7,4282.8,12574.0,2655.71,1384.3,2471.8
2013-01-23,6054.3,3478.1,5134.3,2587.04,2629.8,998.37,5524.1,3152.8,3700.7,,2780.8,290.85,2628.6,3388.24,4158.6,4622.4,4727.95,2045.3,1682.6,3803.6,2899.4,2916.2,14785.0,3302.62,3737.0,2364.98,,1051.2,2802.0,1047.4,3713.9,3110.1,12285.75,5997.8,3577.6,2272.3,1297.6,4037.05,,2791.75,,1318.3,3079.4,8726.2,4357.79,1829.6,1859.19,5194.3,2332.2,2737.9,2994.37,2806.1,1986.8,2742.35,1696.66,7777.8,,2715.86,2908.35,1835.88,2581.8,4699.6,5910.8,2035.94,7234.8,5773.0,6725.8,2627.03,2706.23,4814.8,2807.24,2654.3,3222.1,2362.9,2639.0,4859.03,7405.2,5968.4,8430.0,4785.3,2695.88,3656.8,1743.7,2835.4,4248.0,12635.0,2651.32,1377.5,2472.2
2013-01-24,6019.3,3411.2,5085.6,2518.42,2595.3,969.73,5498.5,3134.8,3681.2,,2730.8,276.1,2568.7,3320.92,4125.8,4580.3,4670.11,2008.2,1602.9,3783.8,2906.8,2888.4,14910.0,3247.67,3662.0,2341.67,,1044.1,2732.5,1040.4,3618.0,3071.5,12074.9,5984.4,3511.47,2200.3,1293.8,3981.72,,2761.2,,1316.4,3049.1,8638.5,4242.82,1782.8,1816.24,5125.1,2306.0,2733.9,2939.48,2751.6,1984.6,2720.7,1637.4,7684.7,,2686.24,2873.78,1794.56,2544.2,4579.9,5857.6,1965.49,7116.5,5734.6,6742.4,2565.31,2665.28,4763.8,2771.62,2539.3,3180.9,2279.1,2573.0,4758.78,7343.4,5923.7,8205.9,4695.5,2649.61,3648.8,1723.8,2789.2,4216.9,12561.0,2622.69,1371.0,2421.8
2013-01-25,6074.6,3450.2,5132.4,2575.23,2625.4,982.55,5559.3,3157.1,3703.3,,2766.9,289.55,2615.4,3373.15,4159.5,4618.9,4758.37,2039.0,1656.8,3808.1,2944.0,2922.2,15056.0,3293.53,3764.6,2372.17,,1053.1,2785.1,1049.2,3663.8,3104.5,12266.5,6015.1,3542.94,2257.6,1303.3,4036.08,,2777.59,,1329.1,3082.9,8654.2,4340.46,1811.6,1842.35,5204.6,2335.3,2758.4,2975.0,2785.2,2003.9,2747.72,1682.88,7780.0,,2704.19,2905.11,1818.51,2562.7,4679.0,5949.4,1998.66,7224.7,5898.7,6800.7,2607.67,2702.63,4816.4,2802.4,2607.5,3228.2,2348.7,2606.8,4841.44,7403.6,5984.0,8374.4,4783.5,2691.03,3669.3,1751.3,2824.4,4272.4,12693.0,2651.75,1381.2,2420.0
2013-01-28,6074.8,3446.7,5158.8,2586.4,2608.9,982.62,5538.5,3158.9,3705.3,,2773.1,294.2,2618.0,3384.88,4150.2,4619.2,4720.21,2040.4,1661.4,3812.2,2947.7,2937.2,15082.0,3317.63,3730.7,2380.86,,1053.8,2803.9,1049.9,3659.5,3089.7,12283.7,6087.1,3533.99,2267.1,1298.4,4044.35,,2790.72,,1328.6,3084.2,8565.9,4342.03,1822.3,1848.51,5232.0,2337.3,2755.0,2984.51,2799.8,1996.7,2760.11,1684.16,7784.6,,2680.19,2904.46,1821.58,2550.3,4723.2,5936.4,2011.12,7225.3,5913.5,6822.7,2610.66,2704.38,4818.3,2796.61,2599.8,3223.9,2343.3,2610.6,4846.74,7424.5,5985.4,8378.8,4799.8,2688.58,3667.1,1746.8,2826.5,4275.2,12781.0,2652.83,1376.3,2407.8
2013-01-29,6049.9,3448.2,5147.1,2557.31,2595.9,980.43,5509.0,3149.3,3694.9,,2759.0,287.0,2603.3,3391.24,4128.0,4600.7,4681.37,2026.3,1635.2,3793.9,2940.9,2922.3,15166.0,3316.45,3674.3,2355.98,,1046.8,2791.3,1043.0,3634.8,3069.1,12190.3,6106.7,3513.83,2225.9,1288.8,4040.74,,2777.21,,1323.2,3068.6,8470.8,4327.26,1794.5,1829.65,5212.0,2321.8,2749.6,2970.19,2780.7,1982.6,2742.03,1665.72,7742.6,,2647.64,2884.75,1809.89,2532.7,4680.8,5914.9,1991.26,7181.5,5866.0,6792.3,2594.23,2690.6,4794.8,2782.3,2554.0,3215.6,2315.0,2590.4,4829.36,7388.1,5957.7,8323.9,4779.0,2667.31,3648.8,1734.4,2810.6,4255.1,12722.0,2639.81,1367.9,2389.2
2013-01-30,6055.7,3439.7,5152.8,2552.15,2567.9,979.33,5551.6,3146.5,3706.0,,2766.0,290.7,2600.8,3405.64,4136.7,4605.3,4726.16,2027.2,1634.4,3798.0,2945.7,2917.0,15176.0,3305.57,3619.0,2363.3,,1048.4,2782.6,1044.6,3620.1,3072.4,12174.95,6164.3,3541.74,2218.8,1297.2,4048.82,,2775.17,,1325.4,3070.4,8532.6,4313.8,1788.3,1824.88,5209.1,2319.2,2760.4,2965.74,2769.6,1992.0,2748.89,1660.05,7747.1,,2662.32,2886.67,1800.09,2542.1,4658.5,5929.3,1993.44,7175.7,5829.6,6787.8,2592.32,2690.35,4797.1,2783.62,2545.0,3226.1,2304.2,2589.7,4802.64,7375.4,5961.4,8303.9,4787.9,2667.45,3663.3,1732.0,2811.6,4267.1,12767.0,2640.83,1374.3,2405.8
2013-01-31,6034.7,3460.5,5112.8,2572.03,2561.5,979.05,5542.5,3156.2,3709.7,,2773.2,294.8,2617.0,3436.1,4151.2,4613.0,4744.89,2051.7,1652.8,3804.5,2947.7,2911.2,15265.0,3317.11,3698.7,2371.45,,1043.5,2785.4,1039.8,3638.9,3093.8,12270.55,6112.4,3551.61,2243.1,1295.3,4089.06,,2783.57,,1327.2,3068.2,8482.6,4349.5,1819.8,1823.75,5214.2,2319.4,2758.3,2976.97,2764.2,1990.9,2751.88,1665.58,7762.4,,2666.45,2897.7,1797.08,2543.5,4649.9,5935.2,1995.36,7206.1,5809.1,6778.0,2604.58,2696.75,4795.3,2781.31,2572.3,3229.7,2324.8,2593.9,4822.61,7344.4,5950.9,8363.7,4805.4,2671.95,3666.0,1749.0,2813.5,4279.5,12708.0,2639.74,1374.1,2405.7
2013-02-01,5998.9,3461.8,5063.6,2593.58,2537.6,972.81,5508.7,3150.8,3711.0,,2754.3,291.35,2622.3,3449.49,4146.9,4609.3,4801.19,2040.4,1645.3,3801.5,2953.4,2891.9,15302.0,3296.61,3656.9,2372.15,,1037.1,2753.3,1033.3,3642.8,3077.9,12304.55,6082.4,3520.2,2242.1,1293.4,4115.34,,2775.14,,1322.3,3054.7,8505.4,4331.69,1831.8,1809.56,5169.2,2325.1,2748.2,2975.11,2731.5,1986.1,2745.89,1666.21,7718.0,,2671.5,2901.39,1796.17,2531.0,4591.0,5989.6,1999.04,7191.6,5815.8,6752.6,2606.67,2692.49,4775.9,2759.59,2568.0,3254.4,2315.8,2589.3,4788.09,7287.9,5923.4,8357.4,4815.2,2671.67,3667.2,1740.3,2806.0,4267.4,12606.0,2629.24,1372.9,2362.8
2013-02-04,5987.2,3444.1,5086.3,2577.85,2519.9,966.59,5486.5,3146.6,3704.0,,2730.9,289.8,2603.0,3430.65,4125.0,4604.5,4790.0,2030.9,1619.4,3810.6,2948.0,2910.1,15257.0,3297.76,3539.2,2366.84,,1036.5,2723.8,1032.7,3603.2,3046.6,12249.6,6078.9,3534.67,2227.5,1286.8,4099.53,,2756.5,,1321.7,3045.2,8410.5,4289.28,1843.1,1796.28,5194.3,2325.2,2730.9,2968.0,2744.2,1975.2,2756.85,1646.91,7659.4,,2642.25,2906.61,1781.72,2507.2,4628.1,5907.5,1961.34,7140.4,5790.0,6750.2,2584.55,2679.31,4759.2,2750.35,2517.0,3211.6,2280.4,2561.3,4798.11,7288.4,5909.6,8287.3,4796.8,2653.76,3670.3,1725.1,2790.0,4260.1,12548.0,2619.84,1366.7,2380.8
2013-02-05,5956.9,3423.2,5059.0,2551.05,2496.8,962.8,5482.3,3140.0,3695.4,,2713.1,288.65,2585.2,3420.99,4127.6,4602.4,4719.83,2034.7,1609.9,3813.4,2945.8,2896.2,15069.0,3288.57,3541.9,2354.09,,1031.3,2704.5,1027.5,3579.6,3033.3,12192.55,6035.8,3539.7,2201.0,1284.0,4074.38,,2740.56,,1318.1,3029.1,8344.0,4266.23,1835.0,1783.69,5156.3,2313.5,2711.0,2959.51,2720.6,1974.3,2750.28,1638.51,7635.2,,2629.32,2880.78,1764.78,2504.2,4611.9,5963.7,1949.43,7114.3,5777.7,6728.7,2567.42,2663.25,4733.6,2745.67,2503.1,3235.3,2256.3,2545.3,4760.53,7253.4,5880.0,8229.9,4768.9,2644.43,3666.2,1717.8,2773.8,4240.0,12467.0,2605.55,1362.7,2393.0
2013-02-06,5959.2,3404.1,5061.2,2569.46,2481.6,966.7,5492.5,3140.9,3693.1,,2718.3,291.05,2587.5,3418.26,4130.0,4605.1,4713.72,2028.6,1619.9,3820.5,2949.1,2907.5,15133.0,3291.99,3534.9,2367.57,,1032.3,2711.2,1028.5,3579.6,3015.9,12244.85,6021.5,3561.77,2225.3,1284.5,4075.07,,2736.08,,1323.0,3032.2,8329.2,4246.94,1848.4,1790.41,5176.0,2319.6,2710.3,2964.74,2725.3,1973.4,2762.67,1642.66,7643.7,,2626.06,2890.06,1772.78,2508.9,4605.5,5951.9,1955.04,7134.5,5759.1,6766.8,2569.91,2665.79,4738.1,2746.95,2508.2,3230.5,2265.9,2548.2,4800.68,7266.4,5885.8,8238.2,4796.1,2643.92,3668.3,1715.0,2776.3,4233.7,12417.0,2608.17,1363.0,2414.1
2013-02-07,5938.8,3395.6,5049.2,2567.09,2448.5,957.35,5459.8,3133.0,3668.3,,2691.2,286.4,2570.9,3365.68,4111.3,4594.9,4628.98,2015.1,1594.8,3813.4,2952.6,2918.7,15119.0,3283.96,3489.1,2357.89,,1029.3,2698.2,1025.5,3534.8,2992.6,12151.65,5999.8,3536.86,2199.7,1280.9,4056.72,,2710.53,,1317.3,3018.2,8261.5,4198.96,1811.1,1775.5,5157.9,2300.5,2702.3,2952.27,2718.8,1968.3,2746.66,1639.66,7588.7,,2600.6,2863.01,1754.63,2481.5,4615.1,5909.6,1932.74,7080.3,5829.6,6799.0,2548.71,2650.97,4713.2,2719.21,2460.1,3199.0,2248.8,2517.5,4788.8,7242.9,5861.9,8171.8,4749.8,2631.69,3653.4,1701.7,2757.0,4209.8,12349.0,2594.27,1358.4,2375.4
2013-02-08,5903.5,3371.4,5022.8,2548.59,2453.2,954.38,5382.1,3109.3,3641.1,,2654.0,282.95,2555.4,3356.93,4073.2,4563.8,4642.47,1989.7,1572.9,3784.4,2940.6,2949.5,14989.0,3257.46,3438.3,2340.77,,1024.6,2668.6,1020.8,3502.2,2963.3,12068.35,5976.2,3478.48,2171.0,1271.7,4048.1,,2692.31,,1310.4,2999.3,8166.2,4170.91,1802.1,1778.32,5119.4,2282.4,2682.6,2929.67,2721.7,1955.3,2723.59,1621.47,7513.9,,2567.8,2846.2,1744.31,2443.5,4566.0,5837.3,1910.48,7019.7,5779.9,6852.7,2530.21,2634.43,4682.5,2694.12,2424.8,3168.1,2226.8,2492.7,4758.35,7234.5,5826.2,8109.4,4713.1,2604.49,3625.4,1682.3,2736.5,4192.9,12280.0,2577.39,1349.7,2350.3
2013-02-11,5897.8,3368.0,5018.8,2556.68,2440.9,953.44,5385.9,3110.5,3640.0,,2647.2,284.65,2554.5,3352.87,4082.0,4563.9,4648.97,1977.6,1577.3,3786.6,2945.3,2949.2,14950.0,3250.81,3446.1,2348.1,,1025.5,2680.1,1021.8,3495.6,2948.8,12061.25,6017.7,3475.42,2172.7,1272.6,4053.52,,2686.16,,1306.5,2996.6,8170.6,4180.71,1800.9,1772.87,5108.0,2277.0,2679.2,2925.02,2727.6,1951.9,2721.41,1620.78,7511.5,,2557.61,2844.83,1738.79,2440.3,4571.2,5886.5,1913.05,7011.3,5770.6,6832.0,2528.81,2632.85,4677.8,2687.95,2427.0,3189.9,2225.7,2490.2,4725.53,7225.8,5821.0,8093.3,4702.7,2606.28,3630.9,1677.3,2733.8,4196.6,12333.0,2574.71,1348.8,2371.9
2013-02-12,5922.5,3369.5,5031.4,2540.42,2447.2,949.29,5386.5,3128.8,3656.2,,2642.5,270.0,2550.7,3399.06,4101.7,4580.1,4648.51,2005.0,1554.5,3800.6,2953.0,2957.0,14997.0,3263.52,3453.4,2362.02,,1028.1,2683.1,1024.4,3484.0,2989.6,12094.65,6056.0,3453.21,2157.4,1278.5,4080.94,,2688.55,,1311.4,3005.6,8261.4,4178.93,1795.1,1770.21,5110.5,2285.6,2686.4,2937.65,2744.5,1963.2,2736.6,1606.79,7536.1,,2596.35,2853.69,1724.81,2447.8,4611.7,5957.7,1900.29,7026.1,5766.8,6791.9,2522.64,2635.93,4690.3,2676.44,2423.4,3230.0,2203.3,2479.0,4704.73,7233.5,5844.0,8063.0,4703.3,2617.5,3644.7,1686.5,2734.9,4230.4,12405.0,2581.06,1354.9,2383.2
2013-02-13,5932.9,3377.2,5047.0,2527.95,2423.3,953.1,5339.4,3132.6,3649.1,,2612.6,264.6,2538.3,3391.9,4092.3,4570.7,4647.28,2011.5,1532.8,3800.2,2957.6,2986.7,14916.0,3270.03,3395.7,2359.36,,1030.4,2656.7,1026.7,3482.3,2982.5,12010.95,6052.9,3457.78,2132.0,1281.9,4070.53,,2689.42,,1312.7,3004.0,8252.8,4127.25,1775.5,1776.15,5104.1,2263.6,2692.1,2940.38,2747.2,1962.1,2737.21,1579.01,7502.7,,2596.48,2829.57,1716.24,2434.4,4628.0,5948.2,1882.82,6990.1,5819.9,6884.1,2511.48,2629.98,4688.4,2661.53,2385.2,3223.1,2178.8,2470.3,4718.1,7264.0,5846.5,7997.1,4659.9,2602.36,3641.3,1674.9,2729.8,4229.0,12385.0,2579.82,1358.3,2383.0
2013-02-14,5896.9,3341.2,5012.6,2512.52,2366.6,941.53,5311.5,3125.7,3635.5,,2612.7,262.15,2506.5,3340.43,4076.3,4544.3,4596.64,2007.4,1499.7,3789.1,2967.4,2986.3,14977.0,3222.98,3357.4,2349.27,,1024.0,2619.9,1020.3,3424.4,2965.3,11844.4,6007.0,3453.0,2084.5,1275.9,4039.14,,2669.11,,1308.3,2980.2,8124.4,4058.9,1747.7,1754.11,5042.8,2251.1,2677.4,2904.75,2737.6,1954.6,2732.29,1558.1,7442.2,,2569.88,2816.97,1684.04,2424.9,4567.1,5893.8,1850.98,6905.5,5823.9,6900.3,2477.71,2604.39,4650.3,2654.23,2346.7,3185.9,2139.8,2432.2,4643.79,7229.2,5804.0,7895.3,4620.2,2568.87,3630.0,1664.4,2700.8,4198.7,12311.0,2558.37,1350.9,2386.1
2013-02-15,5887.4,3348.2,5020.2,2519.15,2378.4,945.16,5287.1,3123.5,3630.0,,2603.4,262.4,2514.3,3356.98,4063.9,4536.2,4595.12,2015.0,1502.8,3783.9,2953.7,2992.0,14978.0,3230.17,3374.9,2349.44,,1021.1,2634.3,1017.4,3413.9,2970.3,11871.35,6027.8,3445.66,2091.4,1268.4,4044.64,,2662.62,,1304.8,2978.8,8074.0,4073.47,1731.5,1755.8,5055.1,2254.6,2668.0,2907.95,2750.7,1946.7,2733.38,1569.37,7429.9,,2555.13,2826.74,1673.61,2414.9,4585.3,5865.3,1860.73,6912.1,5810.1,6864.1,2479.58,2607.18,4647.2,2651.43,2355.2,3175.2,2152.2,2421.9,4648.31,7233.2,5798.1,7925.2,4635.8,2563.9,3623.8,1664.8,2699.0,4196.4,12336.0,2556.41,1344.9,2367.6
2013-02-18,5898.2,3366.6,5043.3,2529.54,2403.4,952.13,5338.3,3127.3,3633.9,,2610.5,267.7,2524.7,3365.78,4066.5,4545.7,4574.39,1998.3,1523.9,3790.0,2946.1,2978.5,15036.0,3234.11,3418.0,2339.9,,1023.8,2651.8,1020.1,3438.6,2964.6,11922.9,6005.6,3457.23,2105.5,1266.1,4050.93,,2671.65,,1302.9,2986.4,8080.9,4096.18,1727.7,1760.07,5082.8,2254.6,2667.5,2910.45,2755.4,1946.0,2734.32,1575.52,7453.9,,2550.08,2831.05,1687.38,2418.0,4586.2,5864.7,1877.14,6944.7,5820.6,6834.7,2490.62,2615.66,4659.6,2667.16,2382.5,3173.2,2169.0,2434.3,4698.72,7248.1,5810.9,7971.0,4641.2,2573.27,3628.6,1672.0,2708.2,4191.4,12347.0,2563.45,1344.4,2360.8
2013-02-19,5939.7,3406.0,5065.9,2556.95,2408.5,958.6,5403.0,3150.6,3663.4,,2614.7,273.35,2554.7,3414.15,4107.3,4591.7,4593.37,2014.0,1547.1,3820.8,2977.6,3005.5,15150.0,3264.7,3450.6,2363.56,,1031.1,2671.0,1027.4,3482.8,3004.9,12033.75,6039.9,3498.47,2136.2,1281.6,4106.64,,2690.59,,1314.3,3009.9,8151.9,4149.62,1733.8,1773.74,5119.9,2267.5,2692.5,2930.85,2775.2,1972.1,2759.33,1593.03,7527.1,,2577.73,2843.1,1706.19,2440.7,4627.9,5938.2,1897.94,7016.9,5912.4,6936.2,2519.77,2640.79,4697.1,2689.39,2411.9,3212.4,2202.4,2461.7,4743.64,7290.5,5853.8,8068.6,4711.2,2597.45,3658.1,1696.1,2733.2,4241.7,12413.0,2584.23,1360.1,2383.5
2013-02-20,5943.0,3407.0,5046.2,2535.69,2395.1,966.76,5423.8,3150.6,3667.3,,2599.1,275.2,2554.0,3393.88,4117.4,4599.3,4547.24,2021.3,1543.3,3824.9,2979.1,3004.1,15089.0,3263.05,3421.5,2367.98,,1033.3,2647.1,1029.5,3483.3,3007.2,12016.05,6023.4,3515.57,2128.8,1291.1,4120.32,,2692.52,,1315.8,3010.3,8271.5,4167.28,1722.6,1784.3,5108.6,2261.9,2698.2,2944.92,2760.1,1981.5,2762.86,1581.93,7536.2,,2608.63,2828.12,1713.3,2448.3,4619.6,5924.4,1898.03,7020.9,5914.3,6972.0,2521.06,2640.67,4698.3,2686.52,2408.0,3204.5,2200.2,2467.3,4742.32,7274.2,5855.3,8076.7,4718.2,2595.79,3663.6,1694.9,2734.5,4244.6,12363.0,2585.11,1367.8,2390.4
2013-02-21,5852.2,3366.6,4938.6,2504.72,2348.5,963.69,5336.7,3128.3,3641.5,,2520.7,268.15,2515.8,3381.51,4074.1,4562.0,4518.52,1998.1,1495.9,3796.2,2957.6,2975.2,14882.0,3217.46,3344.9,2324.63,,1016.6,2579.0,1013.0,3431.0,2965.5,11765.8,5872.3,3471.04,2074.7,1278.3,4081.94,,2659.01,,1301.1,2960.8,8156.1,4089.23,1676.7,1765.12,4989.9,2229.8,2654.1,2903.16,2712.6,1959.9,2720.77,1547.63,7419.2,,2572.47,2780.51,1684.88,2403.7,4550.8,5907.3,1860.86,6895.0,5805.9,6939.8,2482.59,2599.15,4621.7,2632.44,2350.6,3190.9,2138.6,2428.0,4655.46,7157.0,5760.9,7925.1,4646.9,2552.47,3636.0,1669.9,2689.3,4192.4,12055.0,2542.95,1353.9,2361.4
2013-02-22,5850.3,3366.5,4922.5,2511.55,2374.4,962.21,5274.4,3122.7,3641.7,,2508.6,272.2,2516.4,3414.73,4071.3,4558.1,4529.18,1986.5,1499.4,3791.7,2955.6,2972.0,14665.0,3208.41,3338.8,2324.06,,1017.2,2568.8,1013.6,3431.2,2960.9,11807.3,5881.6,3468.53,2080.8,1280.8,4090.92,,2658.43,,1301.9,2961.6,8189.5,4072.07,1687.5,1780.22,4978.1,2231.8,2656.2,2900.04,2702.5,1962.6,2707.8,1553.43,7430.7,,2579.24,2786.29,1688.87,2405.0,4526.8,5944.1,1864.25,6911.0,5825.3,6992.8,2483.53,2599.3,4621.8,2636.76,2356.2,3213.5,2145.4,2429.6,4634.24,7182.9,5762.3,7921.1,4654.0,2550.64,3633.0,1664.2,2689.1,4185.9,12068.0,2543.08,1355.4,2390.5
2013-02-25,5854.7,3347.7,4928.2,2494.76,2349.7,968.16,5271.4,3112.3,3632.2,,2476.5,264.05,2495.8,3400.19,4065.5,4486.1,4532.41,1968.7,1468.2,3779.1,2975.6,2998.5,14634.0,3213.58,3333.4,2313.59,,1018.4,2577.1,1014.7,3391.3,2939.9,11743.7,5857.6,3447.6,2057.4,1285.5,4064.56,,2644.78,,1306.5,2957.1,8128.3,4065.29,1683.3,1764.01,4993.2,2228.9,2663.4,2898.16,2715.2,1968.8,2708.4,1543.76,7428.0,,2552.01,2770.56,1662.56,2386.2,4563.6,5954.5,1832.38,6891.5,5820.6,7095.2,2460.99,2587.98,4611.6,2616.71,2308.5,3215.8,2120.0,2402.9,4660.3,7217.2,5761.3,7862.2,4628.1,2546.59,3619.4,1656.6,2675.1,4198.1,12037.0,2536.89,1356.5,2377.4
2013-02-26,5761.3,3307.1,4818.7,2462.8,2324.1,955.97,5223.7,3078.7,3586.5,,2410.5,258.5,2455.3,3353.73,4012.2,4437.3,4473.52,1917.7,1429.0,3741.9,2953.6,2995.9,14545.0,3143.89,3282.7,2285.73,,1002.6,2521.1,999.06,3316.3,2872.3,11595.5,5767.5,3399.75,2009.9,1268.2,4017.21,,2610.25,,1297.7,2910.4,7912.8,3976.95,1657.1,1757.49,4876.8,2201.0,2625.6,2832.57,2679.9,1940.1,2673.11,1516.97,7308.3,,2482.1,2752.08,1615.52,2343.8,4436.0,5833.8,1791.89,6788.8,5652.0,7156.7,2417.38,2546.56,4537.1,2577.09,2242.7,3151.3,2079.4,2352.6,4523.86,7146.2,5672.3,7718.4,4539.4,2487.19,3587.0,1629.8,2627.9,4140.0,11844.0,2495.34,1339.7,2382.1
2013-02-27,5796.9,3326.0,4855.0,2470.62,2371.9,956.45,5219.4,3079.1,3583.2,,2431.8,264.75,2467.7,3369.78,4016.5,4421.4,4509.24,1937.6,1456.7,3742.0,2956.8,2984.1,14669.0,3163.74,3323.7,2290.64,,1008.0,2548.9,1004.3,3337.0,2909.4,11729.25,5812.2,3418.48,2051.6,1267.5,4030.91,,2617.58,,1299.7,2930.4,7991.5,4016.72,1685.1,1758.02,4921.4,2222.9,2647.1,2854.77,2683.8,1943.6,2678.71,1529.15,7347.2,,2513.09,2772.9,1614.71,2361.4,4469.5,5813.8,1804.79,6845.3,5774.4,7072.5,2430.36,2562.16,4568.2,2605.57,2277.6,3145.0,2102.2,2366.8,4581.54,7166.9,5711.9,7779.4,4572.5,2501.12,3583.7,1648.3,2645.2,4151.4,11930.0,2512.11,1340.9,2376.4
