Date,NIFTY SMALLCAP 250,NIFTY MIDCAP 100
2008-10-01,1874.6,4929.9
2008-10-03,1818.6,4795.3
2008-10-06,1690.4,4515.4
2008-10-07,1651.7,4433
2008-10-08,1569.5,4202.6
2008-10-10,1439.8,3908.1
2008-10-13,1489.1,4133.5
2008-10-14,1525.4,4194.2
2008-10-15,1453.3,4002.9
2008-10-16,1436.4,3996.5
2008-10-17,1398.1,3877.2
2008-10-20,1376.2,3863.3
2008-10-21,1405.4,3978.8
2008-10-22,1376,3839
2008-10-23,1328,3712.7
2008-10-24,1217.3,3411.6
2008-10-27,1155.8,3260.3
2008-10-28,1239.7,3425.2
2008-10-29,1227.2,3385.7
2008-10-31,1264.1,3506.4
2008-11-03,1320.5,3667.3
2008-11-04,1351.1,3780.2
2008-11-05,1323.8,3746.1
2008-11-06,1292.3,3657.6
2008-11-07,1301.6,3719.6
2008-11-10,1335.9,3860.5
2008-11-11,1294.6,3721.3
2008-11-12,1274.3,3661.4
2008-11-14,1255,3588.2
2008-11-17,1223.1,3493.8
2008-11-18,1191.2,3426.2
2008-11-19,1168.9,3380.7
2008-11-20,1133.2,3272.8
2008-11-21,1133,3298.2
2008-11-24,1127.4,3286.3
2008-11-25,1116.7,3271.6
2008-11-26,1111.9,3290.8
2008-11-28,1111,3309.6
2008-12-01,1099.3,3260.3
2008-12-02,1081.6,3228.6
2008-12-03,1087.8,3257.8
2008-12-04,1111.7,3406.8
2008-12-05,1108.6,3355.3
2008-12-08,1112,3327.8
2008-12-10,1126.3,3403.5
2008-12-11,1145.4,3469.8
2008-12-12,1170.3,3502.9
2008-12-15,1209.1,3627.1
2008-12-16,1249.6,3691.7
2008-12-17,1208,3599.3
2008-12-18,1224.3,3673
2008-12-19,1230.7,3769.2
2008-12-22,1221.9,3747.8
2008-12-23,1188,3658.4
2008-12-24,1175.2,3633.5
2008-12-26,1164.5,3589.4
2008-12-29,1176.7,3625.4
2008-12-30,1201.5,3705.2
2008-12-31,1214.5,3735.6
2009-01-01,1248.9,3814.5
2009-01-02,1270.8,3893.9
2009-01-05,1291,3947
2009-01-06,1293.1,3921.8
2009-01-07,1203.8,3647.2
2009-01-09,1170.3,3539.1
2009-01-12,1152.3,3490.1
2009-01-13,1135.8,3451.8
2009-01-14,1152.7,3526.1
2009-01-15,1131.3,3473.3
2009-01-16,1135.5,3506.1
2009-01-19,1146.9,3535
2009-01-20,1139.4,3491.6
2009-01-21,1114.4,3446
2009-01-22,1095.4,3375
2009-01-23,1081.6,3323.2
2009-01-27,1087.9,3321.9
2009-01-28,1096,3350.2
2009-01-29,1096.2,3330.6
2009-01-30,1108,3357.3
2009-02-02,1090.9,3310.1
2009-02-03,1086.5,3288.8
2009-02-04,1084.9,3279.9
2009-02-05,1074.9,3268.1
2009-02-06,1090.5,3339.7
2009-02-09,1105.9,3392
2009-02-10,1110.2,3447.5
2009-02-11,1117.1,3439.6
2009-02-12,1119.5,3446.1
2009-02-13,1131.3,3502.9
2009-02-16,1101.9,3396.3
2009-02-17,1079.1,3312.3
2009-02-18,1075.1,3285.2
2009-02-19,1071.8,3285.6
2009-02-20,1054.1,3236
2009-02-24,1037.8,3175.3
2009-02-25,1040.6,3191.4
2009-02-26,1041.1,3167.6
2009-02-27,1036.2,3175.7
2009-03-02,1019.4,3112.7
2009-03-03,1008.5,3055.4
2009-03-04,1004.2,3050.9
2009-03-05,987.53,2994.3
2009-03-06,985.67,2982.3
2009-03-09,970.03,2937.5
2009-03-12,974,2965.8
2009-03-13,993.04,3051.7
2009-03-16,1016,3146
2009-03-17,1019.3,3163.4
2009-03-18,1038.6,3267.4
2009-03-19,1051.2,3283.2
2009-03-20,1049,3200.4
2009-03-23,1074.8,3296.6
2009-03-24,1067.7,3280
2009-03-25,1074.4,3293.4
2009-03-26,1084.3,3312.9
2009-03-27,1106.3,3385
2009-03-30,1097.6,3356.4
2009-03-31,1116.8,3407.4
2009-04-01,1145.6,3431.8
2009-04-02,1176.8,3546.7
2009-04-06,1211.6,3586.4
2009-04-08,1258,3659.9
2009-04-09,1277.5,3687
2009-04-13,1318.9,3797.7
2009-04-15,1384,3958.3
2009-04-16,1319,3815.5
2009-04-17,1328,3863.8
2009-04-20,1350.9,3927.8
2009-04-21,1358.5,3886.6
2009-04-22,1334.2,3844.7
2009-04-23,1343.1,3894.2
2009-04-24,1365,3959.8
2009-04-27,1353.7,3943
2009-04-28,1309,3804.1
2009-04-29,1326,3860.8
2009-05-04,1367.8,4015.6
2009-05-05,1395.5,4051.5
2009-05-06,1393.9,3989.2
2009-05-07,1431.1,4069.8
2009-05-08,1427.6,4056.8
2009-05-11,1404,4005.1
2009-05-12,1419.8,4040.4
2009-05-13,1414.6,4046.3
2009-05-14,1418.7,4072.1
2009-05-15,1428.2,4142.2
2009-05-18,1549.6,4645
2009-05-19,1595.4,4747.9
2009-05-20,1738.3,5021.7
2009-05-21,1779.7,5045.2
2009-05-22,1836.6,5083.6
2009-05-25,1917.1,5214.6
2009-05-26,1851,5044
2009-05-27,1918.9,5204
2009-05-28,1913.6,5219.8
2009-05-29,1968.7,5353.5
2009-06-01,2031.8,5486.3
2009-06-02,2060.6,5508.3
2009-06-03,2099.9,5590.4
2009-06-04,2138.4,5704
2009-06-05,2119.3,5682.9
2009-06-08,2003.1,5412.8
2009-06-09,2040.3,5571
2009-06-10,2049.3,5674.2
2009-06-11,2037.6,5653.7
2009-06-12,1990.8,5552.9
2009-06-15,1948.8,5477.7
2009-06-16,1984.2,5539.6
2009-06-17,1906.2,5341.8
2009-06-18,1836.2,5211.6
2009-06-19,1857.2,5308.2
2009-06-22,1847.6,5283.5
2009-06-23,1848,5301.3
2009-06-24,1888.9,5421.7
2009-06-25,1888,5393.5
2009-06-26,1923,5511.1
2009-06-29,1951.8,5571.5
2009-06-30,1902.3,5427.2
2009-07-01,1907.2,5474.5
2009-07-02,1919.2,5496
2009-07-03,1928.4,5537.4
2009-07-06,1848.4,5271.5
2009-07-07,1839.2,5323.7
2009-07-08,1775.2,5206.2
2009-07-09,1774.1,5255.6
2009-07-10,1744,5152.2
2009-07-13,1693,5006.2
2009-07-14,1760.7,5185.8
2009-07-15,1839.1,5356.7
2009-07-16,1850.8,5352.4
2009-07-17,1892.6,5474.3
2009-07-20,1941.7,5624.5
2009-07-21,1939.7,5631.5
2009-07-22,1924.4,5593.2
2009-07-23,1974.2,5675.9
2009-07-24,2007.9,5770.4
2009-07-27,2033.1,5839.5
2009-07-28,2063.1,5900.9
2009-07-29,2036,5855
2009-07-30,2052.9,5879.3
2009-07-31,2060.8,5950.2
2009-08-03,2085.2,6051.5
2009-08-04,2088.3,6027.4
2009-08-05,2104.4,6043.7
2009-08-06,2072.1,5912.7
2009-08-07,2029.4,5803
2009-08-10,1998.3,5706.7
2009-08-11,2012.4,5747.7
2009-08-12,2019.9,5733.1
2009-08-13,2098.2,5927.8
2009-08-14,2098.8,5940.8
2009-08-17,2034.6,5711.7
2009-08-18,2071.4,5808.5
2009-08-19,2062.7,5719.7
2009-08-20,2080.1,5763.7
2009-08-21,2110,5838.9
2009-08-24,2167,5972.4
2009-08-25,2187.9,5999.8
2009-08-26,2230.8,6044
2009-08-27,2241.3,6062.4
2009-08-28,2263.4,6112.8
2009-08-31,2276.2,6117.9
2009-09-01,2242.5,6051.2
2009-09-02,2235.5,6027.5
2009-09-03,2241.1,6052.3
2009-09-04,2264.1,6117.2
2009-09-07,2321.5,6219.5
2009-09-08,2319.9,6214.6
2009-09-09,2321.8,6216.4
2009-09-10,2309.2,6219
2009-09-11,2297.7,6230
2009-09-14,2298.2,6248.6
2009-09-15,2332.1,6394
2009-09-16,2350.8,6485.2
2009-09-17,2348.2,6529.5
2009-09-18,2361,6564.4
2009-09-22,2379.1,6605.8
2009-09-23,2343.4,6541.6
2009-09-24,2351.3,6585.9
2009-09-25,2375.5,6606.6
2009-09-29,2386.4,6646.9
2009-09-30,2411,6713.3
2009-10-01,2401,6698.1
2009-10-05,2354.4,6597.5
2009-10-06,2341,6613.9
2009-10-07,2353.8,6725.7
2009-10-08,2361.7,6772.7
2009-10-09,2345.3,6749.2
2009-10-12,2369.7,6855.1
2009-10-14,2413.9,6997.8
2009-10-15,2430.9,7033.4
2009-10-16,2446,7129
2009-10-17,2467.6,7168.6
2009-10-20,2468,7171.4
2009-10-21,2462.8,7036.3
2009-10-22,2414.3,6914.2
2009-10-23,2424.6,6988.3
2009-10-26,2387.6,6875.8
2009-10-27,2292.7,6622.7
2009-10-28,2283.4,6660.8
2009-10-29,2255.1,6577.4
2009-10-30,2245,6579.8
2009-11-03,2147.2,6384.9
2009-11-04,2194.3,6560.3
2009-11-05,2230.7,6691.5
2009-11-06,2282.5,6836.5
2009-11-09,2323.2,6975.5
2009-11-10,2318.3,6997.7
2009-11-11,2361.5,7148.2
2009-11-12,2351,7049.2
2009-11-13,2361.1,7097.6
2009-11-16,2385.5,7176.2
2009-11-17,2387.2,7165.4
2009-11-18,2400.2,7189.3
2009-11-19,2365.4,7082.7
2009-11-20,2385.1,7162.2
2009-11-23,2399.3,7193.7
2009-11-24,2405.6,7230.9
2009-11-25,2406.7,7231.5
2009-11-26,2383.5,7143.7
2009-11-27,2331,7037
2009-11-30,2379.1,7149.2
2009-12-01,2428.2,7269.1
2009-12-02,2449.4,7307.2
2009-12-03,2467.3,7350.6
2009-12-04,2475.6,7351.8
2009-12-07,2462.1,7294.1
2009-12-08,2489.8,7385.7
2009-12-09,2492,7336.1
2009-12-10,2511.1,7363.9
2009-12-11,2493.4,7317.7
2009-12-14,2485.6,7268.5
2009-12-15,2449.7,7156
2009-12-16,2459.2,7176.9
2009-12-17,2482,7238.6
2009-12-18,2477.6,7180.4
2009-12-21,2472.5,7158.1
2009-12-22,2490.1,7225.2
2009-12-23,2523.5,7341.6
2009-12-24,2535.4,7392.8
2009-12-29,2558.5,7413.9
2009-12-30,2587.9,7418.5
2009-12-31,2598.1,7432.8
2010-01-04,2637,7528.5
2010-01-05,2660,7635.3
2010-01-06,2677.4,7655.1
2010-01-07,2691.8,7626.6
2010-01-08,2700.4,7611.9
2010-01-11,2740.9,7683.6
2010-01-12,2713.9,7634.1
2010-01-13,2732.3,7686.8
2010-01-14,2764.6,7766.1
2010-01-15,2781,7796.4
2010-01-18,2799.4,7827.5
2010-01-19,2787.6,7771.3
2010-01-20,2793.3,7731.1
2010-01-21,2724.6,7537.3
2010-01-22,2697.1,7474.9
2010-01-25,2669.8,7373
2010-01-27,2553.3,7093.7
2010-01-28,2553.7,7138.2
2010-01-29,2581,7201.8
2010-02-01,2620.8,7340.6
2010-02-02,2596,7245.4
2010-02-03,2630.8,7374.3
2010-02-04,2589.6,7237.1
2010-02-05,2514.4,7058.1
2010-02-06,2554.4,7152.7
2010-02-08,2545,7171.4
2010-02-09,2560.6,7234.6
2010-02-10,2557,7224.5
2010-02-11,2580.4,7277.9
2010-02-15,2566.2,7248.3
2010-02-16,2576,7285.9
2010-02-17,2595.4,7355
2010-02-18,2584.6,7306.5
2010-02-19,2547.7,7212.2
2010-02-22,2528,7160.4
2010-02-23,2505.6,7125.5
2010-02-24,2494.6,7089.8
2010-02-25,2487.4,7048.8
2010-02-26,2514,7167.2
2010-03-02,2567,7344.4
2010-03-03,2597,7478.6
2010-03-04,2614.6,7538.4
2010-03-05,2630.5,7584.7
2010-03-08,2653.6,7609.8
2010-03-09,2630.7,7563.6
2010-03-10,2626.8,7533.1
2010-03-11,2616.2,7511.3
2010-03-12,2612.8,7503.1
2010-03-15,2587.3,7471
2010-03-16,2616,7518.7
2010-03-17,2619.6,7569.8
2010-03-18,2622.7,7593.4
2010-03-19,2632.2,7601.8
2010-03-22,2610.5,7542.4
2010-03-23,2618.4,7588.5
2010-03-25,2619.8,7597
2010-03-26,2626.9,7656.9
2010-03-29,2620.4,7667.3
2010-03-30,2641.1,7669.8
2010-03-31,2657.3,7704.9
2010-04-01,2701.6,7774.1
2010-04-05,2736.5,7881.6
2010-04-06,2743.9,7923.6
2010-04-07,2760,7958.4
2010-04-08,2751.4,7914.3
2010-04-09,2780.2,7980.4
2010-04-12,2786.8,7969
2010-04-13,2779.8,7943.3
2010-04-15,2778.8,7922.3
2010-04-16,2770.2,7890.9
2010-04-19,2724.2,7823.2
2010-04-20,2762.5,7920.2
2010-04-21,2794,7977.4
2010-04-22,2792.7,7972.6
2010-04-23,2805.6,7983.3
2010-04-26,2815.4,8012.9
2010-04-27,2814.7,7999.6
2010-04-28,2762.6,7900.3
2010-04-29,2791.7,7943.7
2010-04-30,2807.5,8061.1
2010-05-03,2794.2,8048.5
2010-05-04,2752.7,7943.7
2010-05-05,2745.6,7984.6
2010-05-06,2744.6,7955
2010-05-07,2667.9,7769.5
2010-05-10,2730.3,7931.5
2010-05-11,2707.6,7819.5
2010-05-12,2708.3,7847.6
2010-05-13,2728.9,7965.7
2010-05-14,2694.9,7912
2010-05-17,2678.9,7902.4
2010-05-18,2690.4,7916.2
2010-05-19,2628,7685
2010-05-20,2623.4,7691.7
2010-05-21,2587,7581.9
2010-05-24,2592.3,7588.6
2010-05-25,2512,7389.4
2010-05-26,2550.4,7474.2
2010-05-27,2573.1,7549.3
2010-05-28,2608.2,7690.7
2010-05-31,2634.3,7755.9
2010-06-01,2609.2,7658.7
2010-06-02,2624.5,7725.5
2010-06-03,2650.5,7848.7
2010-06-04,2650.9,7890.2
2010-06-07,2616.7,7785
2010-06-08,2595.7,7741.9
2010-06-09,2600.2,7783.1
2010-06-10,2633.2,7880.7
2010-06-11,2647.8,7892.3
2010-06-14,2677.4,7953.2
2010-06-15,2703.7,7967.1
2010-06-16,2711.8,7995
2010-06-17,2722.1,8027.1
2010-06-18,2706.5,7991.7
2010-06-21,2738.6,8079.1
2010-06-22,2740.8,8044.9
2010-06-23,2769.7,8107.7
2010-06-24,2776.2,8109
2010-06-25,2762.6,8061.7
2010-06-28,2790,8158.5
2010-06-29,2772.6,8095.9
2010-06-30,2787.1,8130.8
2010-07-01,2782.9,8109.4
2010-07-02,2790,8091.1
2010-07-05,2798,8105
2010-07-06,2815.8,8155.7
2010-07-07,2810.7,8154.9
2010-07-08,2823.3,8231.5
2010-07-09,2839.3,8301.1
2010-07-12,2858.1,8315.9
2010-07-13,2875.1,8373.2
2010-07-14,2864.6,8346.8
2010-07-15,2869.2,8349.7
2010-07-16,2883.2,8394.9
2010-07-19,2882.5,8422.1
2010-07-20,2871.3,8385.4
2010-07-21,2882.2,8427.7
2010-07-22,2891.5,8453.1
2010-07-23,2879.7,8423.3
2010-07-26,2854.5,8353.2
2010-07-27,2853.6,8366.8
2010-07-28,2846.7,8378.8
2010-07-29,2850.7,8380.3
2010-07-30,2854.8,8415.3
2010-08-02,2879.2,8499.2
2010-08-03,2891.9,8532.6
2010-08-04,2901.4,8521.1
2010-08-05,2905.8,8531.6
2010-08-06,2913.6,8546.3
2010-08-09,2952.8,8654.4
2010-08-10,2945.1,8612.7
2010-08-11,2935.4,8575.9
2010-08-12,2934.1,8610.2
2010-08-13,2957.2,8710.5
2010-08-16,2957.3,8716.1
2010-08-17,2975.6,8754.9
2010-08-18,2999.4,8832.8
2010-08-19,3032.3,8920
2010-08-20,3035.1,8930.8
2010-08-23,3055,9002.3
2010-08-24,3040.2,8942.2
2010-08-25,2993,8834.5
2010-08-26,2997.2,8829.2
2010-08-27,2966.6,8757.8
2010-08-30,2961.7,8737.4
